日期,512890,518800,159941,159952
2019-07-22,0.57,3.322,0.434,0.899
2019-07-23,0.569,3.3,0.434,0.883
2019-07-24,0.571,3.301,0.438,0.891
2019-07-25,0.571,3.308,0.446,0.9
2019-07-26,0.573,3.306,0.438,0.907
2019-07-29,0.574,3.307,0.446,0.905
2019-07-30,0.576,3.31,0.44,0.909
2019-07-31,0.576,3.318,0.439,0.914
2019-08-01,0.574,3.298,0.435,0.907
2019-08-02,0.567,3.346,0.434,0.897
2019-08-05,0.561,3.413,0.429,0.9
2019-08-06,0.552,3.661,0.418,0.877
2019-08-07,0.551,3.514,0.424,0.881
2019-08-08,0.547,3.576,0.425,0.875
2019-08-09,0.551,3.575,0.436,0.888
2019-08-12,0.545,3.584,0.435,0.877
2019-08-13,0.549,3.623,0.438,0.886
2019-08-14,0.552,3.548,0.433,0.896
2019-08-15,0.547,3.613,0.43,0.874
2019-08-16,0.549,3.615,0.431,0.904
2019-08-19,0.551,3.577,0.433,0.92
2019-08-20,0.559,3.569,0.436,0.942
2019-08-21,0.559,3.577,0.435,0.933
2019-08-22,0.558,3.569,0.439,0.935
2019-08-23,0.559,3.578,0.439,0.936
2019-08-26,0.558,3.714,0.425,0.918
2019-08-27,0.559,3.688,0.431,0.932
2019-08-28,0.564,3.727,0.431,0.944
2019-08-29,0.568,3.715,0.437,0.944
2019-08-30,0.56,3.714,0.437,0.944
2019-09-02,0.557,3.692,0.44,0.934
2019-09-03,0.561,3.691,0.436,0.959
2019-09-04,0.56,3.744,0.433,0.96
2019-09-05,0.565,3.729,0.445,0.976
2019-09-06,0.57,3.652,0.45,0.986
2019-09-09,0.576,3.61,0.454,0.987
2019-09-10,0.574,3.596,0.447,1.004
2019-09-11,0.571,3.574,0.444,1.005
2019-09-12,0.573,3.575,0.45,0.992
2019-09-16,0.576,3.595,0.445,0.992
2019-09-17,0.575,3.584,0.443,0.992
2019-09-18,0.57,3.576,0.443,0.974
2019-09-19,0.571,3.582,0.446,0.976
2019-09-20,0.572,3.585,0.445,0.989
2019-09-23,0.57,3.609,0.445,0.983
2019-09-24,0.567,3.641,0.444,0.976
2019-09-25,0.568,3.661,0.439,0.976
2019-09-26,0.564,3.618,0.44,0.972
2019-09-27,0.56,3.613,0.439,0.941
2019-09-30,0.568,3.583,0.439,0.956
2019-10-08,0.56,3.579,0.436,0.946
2019-10-09,0.562,3.612,0.431,0.933
2019-10-10,0.569,3.627,0.433,0.944
2019-10-11,0.572,3.584,0.435,0.968
2019-10-14,0.577,3.55,0.441,0.976
2019-10-15,0.583,3.536,0.442,0.973
2019-10-16,0.58,3.53,0.448,0.965
2019-10-17,0.579,3.537,0.446,0.961
2019-10-18,0.579,3.549,0.447,0.965
2019-10-21,0.569,3.546,0.446,0.958
2019-10-22,0.571,3.53,0.446,0.956
2019-10-23,0.574,3.537,0.443,0.969
2019-10-24,0.571,3.544,0.444,0.958
2019-10-25,0.572,3.565,0.445,0.96
2019-10-28,0.576,3.575,0.448,0.985
2019-10-29,0.575,3.548,0.453,0.991
2019-10-30,0.572,3.535,0.453,0.979
2019-10-31,0.571,3.538,0.454,0.979
2019-11-01,0.565,3.569,0.453,0.972
2019-11-04,0.576,3.568,0.472,0.98
2019-11-05,0.575,3.559,0.46,0.988
2019-11-06,0.579,3.498,0.458,0.996
2019-11-07,0.577,3.5,0.457,0.987
2019-11-08,0.579,3.435,0.456,1.001
2019-11-11,0.573,3.428,0.458,0.987
2019-11-12,0.567,3.423,0.456,0.971
2019-11-13,0.564,3.423,0.458,0.971
2019-11-14,0.564,3.439,0.462,0.974
2019-11-15,0.561,3.446,0.462,0.98
2019-11-18,0.559,3.442,0.463,0.967
2019-11-19,0.569,3.46,0.467,0.976
2019-11-20,0.573,3.465,0.468,1.003
2019-11-21,0.569,3.475,0.467,0.994
2019-11-22,0.571,3.455,0.463,0.995
2019-11-25,0.573,3.447,0.466,0.976
2019-11-26,0.578,3.426,0.471,0.968
2019-11-27,0.576,3.438,0.472,0.97
2019-11-28,0.576,3.434,0.478,0.971
2019-11-29,0.573,3.432,0.486,0.968
2019-12-02,0.574,3.439,0.489,0.965
2019-12-03,0.573,3.447,0.494,0.961
2019-12-04,0.575,3.496,0.467,0.965
2019-12-05,0.576,3.495,0.47,0.973
2019-12-06,0.576,3.492,0.469,0.99
2019-12-09,0.579,3.46,0.472,1.001
2019-12-10,0.579,3.447,0.47,0.994
2019-12-11,0.581,3.454,0.469,1.002
2019-12-12,0.581,3.473,0.47,0.994
2019-12-13,0.582,3.477,0.474,1.005
2019-12-16,0.585,3.449,0.475,1.02
2019-12-17,0.585,3.468,0.48,1.032
2019-12-18,0.589,3.464,0.482,1.041
2019-12-19,0.594,3.466,0.478,1.041
2019-12-20,0.595,3.465,0.48,1.036
2019-12-23,0.593,3.473,0.483,1.028
2019-12-24,0.588,3.498,0.486,1.007
2019-12-25,0.588,3.523,0.487,1.026
2019-12-26,0.589,3.525,0.484,1.033
2019-12-27,0.594,3.535,0.49,1.04
2019-12-30,0.596,3.548,0.491,1.02
2019-12-31,0.603,3.553,0.489,1.034
2020-01-02,0.603,3.552,0.495,1.051
2020-01-03,0.614,3.566,0.496,1.062
2020-01-06,0.614,3.676,0.493,1.058
2020-01-07,0.612,3.653,0.494,1.079
2020-01-08,0.612,3.73,0.49,1.093
2020-01-09,0.614,3.64,0.495,1.091
2020-01-10,0.613,3.591,0.499,1.111
2020-01-13,0.607,3.607,0.503,1.101
2020-01-14,0.612,3.566,0.506,1.126
2020-01-15,0.612,3.571,0.503,1.112
2020-01-16,0.608,3.59,0.502,1.113
2020-01-17,0.605,3.584,0.505,1.117
2020-01-20,0.603,3.585,0.512,1.117
2020-01-21,0.604,3.599,0.511,1.149
2020-01-22,0.592,3.611,0.504,1.132
2020-01-23,0.588,3.605,0.505,1.142
2020-02-03,0.565,3.693,0.483,1.002
2020-02-04,0.529,3.699,0.499,1.03
2020-02-05,0.542,3.651,0.519,1.096
2020-02-06,0.547,3.646,0.523,1.122
2020-02-07,0.56,3.656,0.53,1.149
2020-02-10,0.55,3.672,0.54,1.158
2020-02-11,0.557,3.664,0.56,1.176
2020-02-12,0.561,3.651,0.569,1.167
2020-02-13,0.564,3.652,0.588,1.21
2020-02-14,0.563,3.679,0.598,1.187
2020-02-17,0.565,3.69,0.567,1.2
2020-02-18,0.573,3.698,0.568,1.256
2020-02-19,0.573,3.747,0.555,1.251
2020-02-20,0.573,3.756,0.558,1.231
2020-02-21,0.574,3.802,0.558,1.26
2020-02-24,0.579,3.9,0.531,1.283
2020-02-25,0.56,3.918,0.512,1.283
2020-02-26,0.561,3.856,0.513,1.296
2020-02-27,0.573,3.862,0.521,1.256
2020-02-28,0.57,3.855,0.5,1.22
2020-03-02,0.565,3.733,0.5,1.211
2020-03-03,0.585,3.723,0.536,1.257
2020-03-04,0.585,3.802,0.499,1.245
2020-03-05,0.588,3.796,0.51,1.276
2020-03-06,0.59,3.863,0.492,1.256
2020-03-09,0.58,3.919,0.472,1.244
2020-03-10,0.571,3.836,0.45,1.205
2020-03-11,0.575,3.81,0.471,1.24
2020-03-12,0.572,3.82,0.45,1.2
2020-03-13,0.559,3.713,0.418,1.113
2020-03-16,0.555,3.686,0.439,1.17
2020-03-17,0.547,3.491,0.428,1.113
2020-03-18,0.542,3.534,0.428,1.117
2020-03-19,0.53,3.452,0.42,1.093
2020-03-20,0.527,3.483,0.425,1.106
2020-03-23,0.527,3.502,0.418,1.078
2020-03-24,0.52,3.727,0.439,1.078
2020-03-25,0.533,3.78,0.463,1.11
2020-03-26,0.536,3.761,0.465,1.107
2020-03-27,0.541,3.79,0.47,1.135
2020-03-30,0.535,3.795,0.442,1.085
2020-03-31,0.542,3.767,0.453,1.084
2020-04-01,0.537,3.699,0.441,1.079
2020-04-02,0.532,3.711,0.435,1.072
2020-04-03,0.538,3.765,0.446,1.102
2020-04-07,0.544,3.873,0.463,1.129
2020-04-08,0.545,3.835,0.458,1.13
2020-04-09,0.545,3.828,0.465,1.14
2020-04-10,0.545,3.884,0.466,1.15
2020-04-13,0.541,3.862,0.456,1.119
2020-04-14,0.545,3.882,0.46,1.118
2020-04-15,0.546,3.912,0.469,1.148
2020-04-16,0.542,3.89,0.476,1.138
2020-04-17,0.545,3.885,0.495,1.169
2020-04-20,0.546,3.82,0.449,1.152
2020-04-21,0.546,3.867,0.492,1.174
2020-04-22,0.541,3.877,0.472,1.159
2020-04-23,0.545,3.9,0.489,1.183
2020-04-24,0.542,3.933,0.487,1.17
2020-04-27,0.543,3.951,0.493,1.158
2020-04-28,0.547,3.912,0.505,1.17
2020-04-29,0.548,3.917,0.508,1.17
2020-04-30,0.554,3.916,0.539,1.175
2020-05-06,0.559,3.937,0.536,1.185
2020-05-07,0.556,3.923,0.54,1.221
2020-05-08,0.559,3.969,0.54,1.218
2020-05-11,0.563,3.957,0.54,1.228
2020-05-12,0.559,3.943,0.528,1.213
2020-05-13,0.559,3.946,0.517,1.221
2020-05-14,0.56,3.962,0.507,1.227
2020-05-15,0.558,4.015,0.51,1.225
2020-05-18,0.554,4.099,0.514,1.22
2020-05-19,0.551,4.084,0.522,1.23
2020-05-20,0.558,4.11,0.521,1.237
2020-05-21,0.557,4.102,0.525,1.227
2020-05-22,0.552,4.054,0.523,1.212
2020-05-25,0.544,4.06,0.521,1.18
2020-05-26,0.549,4.07,0.534,1.191
