日期,159675,159937,159941,159952,510050,512040,512890,513100,518800,518880,588320,588460
2025-12-22,1.3,9.361,1.438,1.904,3.083,1.147,1.181,1.94,9.812,9.38,1.454,1.557
2025-12-23,1.322,9.639,1.441,1.935,3.096,1.144,1.174,1.946,10.1,9.63,1.488,1.588
2025-12-24,1.325,9.699,1.44,1.94,3.097,1.142,1.173,1.943,10.18,9.719,1.5,1.602
2025-12-25,1.34,9.556,1.432,1.956,3.096,1.15,1.177,1.933,10.039,9.571,1.505,1.616
2025-12-26,1.338,9.654,1.429,1.958,3.108,1.154,1.177,1.935,10.135,9.67,1.503,1.611
2025-12-29,1.342,9.615,1.42,1.959,3.12,1.156,1.176,1.925,10.105,9.64,1.499,1.604
2025-12-30,1.322,9.25,1.409,1.942,3.1,1.149,1.174,1.903,9.757,9.272,1.483,1.608
2025-12-31,1.341,9.343,1.412,1.96,3.11,1.158,1.175,1.905,9.809,9.359,1.512,1.624
2026-01-05,1.325,9.393,1.416,1.954,3.116,1.154,1.176,1.909,9.869,9.421,1.495,1.608
2026-01-06,1.358,9.51,1.428,1.996,3.18,1.168,1.173,1.932,9.998,9.536,1.526,1.665
2026-01-07,1.368,9.57,1.435,2.011,3.236,1.181,1.174,1.93,10.047,9.6,1.536,1.692
2026-01-08,1.374,9.532,1.425,2.004,3.212,1.177,1.169,1.916,10.006,9.555,1.532,1.707
2026-01-09,1.358,9.523,1.417,1.99,3.197,1.18,1.161,1.896,9.991,9.544,1.523,1.704
2026-01-12,1.368,9.748,1.417,2.013,3.215,1.194,1.162,1.904,10.244,9.779,1.538,1.748
2026-01-13,1.385,9.763,1.413,2.055,3.223,1.2,1.164,1.895,10.257,9.79,1.55,1.771
2026-01-14,1.366,9.848,1.417,2.012,3.216,1.19,1.167,1.914,10.329,9.871,1.525,1.72
2026-01-15,1.369,9.85,1.402,2.015,3.18,1.198,1.157,1.898,10.345,9.861,1.526,1.74
2026-01-16,1.381,9.837,1.413,2.056,3.193,1.207,1.153,1.904,10.339,9.851,1.552,1.771
2026-01-19,1.373,9.95,1.392,2.022,3.153,1.201,1.143,1.886,10.443,9.962,1.554,1.788
2026-01-20,1.359,9.985,1.396,2.021,3.152,1.216,1.144,1.887,10.506,10.005,1.548,1.782
2026-01-21,1.335,10.302,1.379,1.975,3.147,1.216,1.16,1.862,10.909,10.365,1.516,1.741
2026-01-22,1.36,10.265,1.395,2.001,3.153,1.224,1.149,1.896,10.8,10.29,1.564,1.84
2026-01-23,1.361,10.586,1.413,2.016,3.135,1.222,1.151,1.908,11.097,10.618,1.546,1.818
2026-01-26,1.367,10.886,1.397,2.029,3.115,1.237,1.148,1.888,11.408,10.886,1.545,1.827
2026-01-27,1.365,10.865,1.397,2.013,3.13,1.248,1.155,1.894,11.401,10.883,1.522,1.797
2026-01-28,1.367,11.096,1.412,2.029,3.141,1.241,1.147,1.902,11.664,11.11,1.559,1.836
2026-01-29,1.359,11.855,1.407,2.01,3.145,1.264,1.15,1.895,12.409,11.918,1.544,1.827
2026-01-30,1.35,11.403,1.396,1.992,3.175,1.258,1.169,1.874,11.995,11.471,1.515,1.787
2026-02-02,1.363,9.898,1.388,2.027,3.13,1.242,1.165,1.858,10.402,9.908,1.541,1.77
2026-02-03,1.339,10.315,1.389,1.995,3.098,1.209,1.154,1.87,10.858,10.355,1.511,1.738
2026-02-04,1.353,10.77,1.365,2.003,3.107,1.234,1.149,1.849,11.397,10.795,1.523,1.712
2026-02-05,1.342,10.599,1.364,1.999,3.129,1.245,1.166,1.835,11.185,10.61,1.491,1.69
2026-02-06,1.317,10.036,1.341,1.951,3.11,1.223,1.179,1.809,10.549,10.079,1.463,1.668
2026-02-09,1.34,10.716,1.369,1.996,3.14,1.242,1.177,1.846,11.249,10.72,1.498,1.709
2026-02-10,1.361,10.69,1.376,2.015,3.165,1.251,1.182,1.851,11.236,10.686,1.515,1.735
2026-02-11,1.356,10.679,1.371,2.007,3.165,1.257,1.185,1.84,11.22,10.704,1.516,1.745
2026-02-12,1.346,10.697,1.368,1.991,3.171,1.256,1.187,1.84,11.263,10.72,1.511,1.742
2026-02-13,1.354,10.585,1.35,2.004,3.149,1.255,1.176,1.81,11.104,10.582,1.496,1.755
2026-02-24,1.352,10.877,1.354,2.01,3.15,1.251,1.17,1.821,11.457,10.92,1.53,1.785
2026-02-25,1.354,10.935,1.36,2.004,3.121,1.252,1.172,1.832,11.49,10.953,1.523,1.751
2026-02-26,1.37,10.922,1.362,2.029,3.136,1.264,1.171,1.839,11.48,10.939,1.527,1.772
2026-02-27,1.372,10.907,1.35,2.01,3.108,1.262,1.168,1.816,11.451,10.92,1.535,1.779
2026-03-02,1.35,11.335,1.341,1.977,3.113,1.268,1.17,1.804,11.87,11.368,1.52,1.748
2026-03-03,1.359,11.379,1.345,2.004,3.122,1.288,1.183,1.81,11.959,11.418,1.531,1.758
2026-03-04,1.301,10.989,1.325,1.93,3.07,1.264,1.194,1.779,11.544,11.0,1.477,1.663
2026-03-05,1.314,10.954,1.335,1.945,3.066,1.266,1.179,1.79,11.532,10.98,1.473,1.698
2026-03-06,1.32,10.82,1.338,1.943,3.055,1.26,1.18,1.794,11.359,10.834,1.495,1.68
2026-03-09,1.312,10.828,1.301,1.929,3.04,1.269,1.19,1.748,11.377,10.858,1.466,1.635
2026-03-10,1.315,10.925,1.335,1.972,3.047,1.261,1.184,1.792,11.469,10.963,1.498,1.686
2026-03-11,1.349,11.001,1.335,2.004,3.06,1.277,1.184,1.792,11.559,11.026,1.521,1.704
2026-03-12,1.374,10.9,1.329,2.025,3.058,1.276,1.196,1.786,11.47,10.928,1.515,1.67
2026-03-13,1.358,10.835,1.319,1.993,3.038,1.283,1.201,1.774,11.395,10.852,1.495,1.64
2026-03-16,1.362,10.6,1.313,2.002,3.03,1.28,1.205,1.763,11.159,10.63,1.5,1.628
2026-03-17,1.368,10.633,1.325,2.045,3.03,1.27,1.203,1.776,11.173,10.632,1.53,1.657
2026-03-18,1.35,10.612,1.328,1.995,3.045,1.265,1.21,1.785,11.151,10.638,1.478,1.62
2026-03-19,1.352,10.27,1.317,2.001,3.01,1.255,1.202,1.763,10.786,10.283,1.499,1.62
2026-03-20,1.354,9.867,1.312,2.021,2.99,1.234,1.199,1.771,10.391,9.9,1.512,1.598
2026-03-23,1.369,9.44,1.28,2.001,2.924,1.215,1.19,1.725,9.93,9.488,1.481,1.533
2026-03-24,1.346,9.168,1.272,1.982,2.88,1.196,1.161,1.699,9.654,9.21,1.472,1.54
2026-03-25,1.34,9.662,1.288,1.982,2.911,1.217,1.177,1.73,10.19,9.7,1.482,1.57
2026-03-26,1.36,9.612,1.29,1.999,2.927,1.22,1.186,1.73,10.101,9.628,1.5,1.579
2026-03-27,1.325,9.331,1.26,1.96,2.877,1.205,1.182,1.692,9.818,9.358,1.471,1.526
2026-03-30,1.335,9.476,1.251,1.969,2.886,1.208,1.179,1.672,9.961,9.496,1.47,1.544
2026-03-31,1.331,9.727,1.25,1.979,2.912,1.225,1.193,1.68,10.235,9.751,1.475,1.563
2026-04-01,1.375,9.948,1.284,1.967,2.93,1.22,1.199,1.724,10.417,9.95,1.482,1.558
2026-04-02,1.32,9.97,1.293,1.952,2.945,1.222,1.196,1.745,10.506,10.0,1.458,1.582
2026-04-03,1.3,9.89,1.298,1.93,2.93,1.222,1.201,1.737,10.381,9.914,1.434,1.556
2026-04-07,1.293,9.813,1.288,1.911,2.901,1.202,1.188,1.731,10.312,9.845,1.428,1.545
2026-04-08,1.309,10.069,1.325,2.095,2.94,1.225,1.18,1.789,10.617,10.103,1.523,1.607
2026-04-09,1.362,9.887,1.33,2.015,2.964,1.228,1.189,1.833,10.4,9.92,1.532,1.634
2026-04-10,1.38,9.973,1.347,2.026,2.967,1.227,1.182,1.824,10.46,9.995,1.538,1.672
2026-04-13,1.414,9.885,1.339,2.071,2.966,1.229,1.181,1.8,10.411,9.918,1.57,1.659
2026-04-14,1.434,9.98,1.361,2.135,2.988,1.228,1.177,1.833,10.484,9.999,1.608,1.707
2026-04-15,1.486,10.109,1.386,2.177,3.008,1.235,1.182,1.856,10.6,10.127,1.638,1.729
2026-04-16,1.452,10.062,1.405,2.135,3.01,1.233,1.188,1.9,10.581,10.095,1.608,1.715
2026-04-17,1.49,9.981,1.408,2.207,2.999,1.238,1.188,1.902,10.507,10.0,1.658,1.73
2026-04-20,1.51,10.012,1.412,2.216,2.982,1.241,1.184,1.9,10.518,10.04,1.68,1.735
2026-04-21,1.503,10.042,1.407,2.219,3.006,1.242,1.19,1.893,10.551,10.07,1.69,1.757
2026-04-22,1.506,9.944,1.4,2.225,2.998,1.249,1.196,1.89,10.45,9.968,1.673,1.731
2026-04-23,1.548,9.923,1.416,2.287,3.006,1.249,1.192,1.907,10.438,9.935,1.733,1.778
2026-04-24,1.532,9.861,1.418,2.242,2.995,1.246,1.198,1.905,10.375,9.885,1.696,1.74
2026-04-27,1.504,9.828,1.432,2.231,3.015,1.241,1.197,1.93,10.319,9.859,1.698,1.779
2026-04-28,1.496,9.828,1.45,2.205,3.008,1.235,1.188,1.945,10.333,9.85,1.695,1.81
2026-04-29,1.468,9.627,1.45,2.175,3.019,1.241,1.194,1.951,10.13,9.641,1.664,1.8
2026-04-30,1.528,9.606,1.461,2.248,3.042,1.256,1.196,1.975,10.102,9.629,1.718,1.833
2026-05-06,1.538,9.672,1.502,2.271,3.079,1.251,1.188,2.02,10.152,9.698,1.754,1.968
2026-05-07,1.56,9.836,1.513,2.314,3.107,1.263,1.182,2.03,10.363,9.871,1.812,1.996
2026-05-08,1.562,9.865,1.532,2.308,3.092,1.258,1.178,2.049,10.363,9.871,1.813,1.993
2026-05-11,1.572,9.821,1.568,2.324,3.09,1.262,1.176,2.104,10.313,9.827,1.851,2.011
2026-05-12,1.616,9.871,1.57,2.394,3.116,1.265,1.178,2.098,10.36,9.9,1.92,2.05
2026-05-13,1.597,9.793,1.55,2.371,3.107,1.263,1.175,2.076,10.289,9.818,1.874,2.032
2026-05-14,1.67,9.754,1.589,2.478,3.131,1.273,1.177,2.116,10.25,9.78,1.987,2.143
2026-05-15,1.636,9.643,1.577,2.402,3.065,1.253,1.175,2.107,10.13,9.645,1.926,2.069
2026-05-18,1.64,9.4,1.541,2.361,3.02,1.24,1.164,2.065,9.9,9.44,1.892,2.031
2026-05-19,1.602,9.506,1.52,2.372,3.005,1.234,1.159,2.058,9.987,9.519,1.892,2.053
2026-05-20,1.617,9.387,1.512,2.358,3.012,1.237,1.168,2.036,9.852,9.4,1.905,2.14
2026-05-21,1.629,9.52,1.553,2.417,3.043,1.241,1.163,2.085,9.98,9.53,1.982,2.244
2026-05-22,1.592,9.433,1.576,2.344,3.005,1.223,1.159,2.12,9.912,9.46,1.9,2.134
2026-05-25,1.657,9.5,1.626,2.409,3.003,1.222,1.154,2.211,9.986,9.531,1.982,2.172
2026-05-26,1.662,9.488,1.633,2.436,3.033,1.212,1.151,2.231,9.955,9.481,2.048,2.294
2026-05-27,1.684,9.404,1.639,2.464,3.042,1.221,1.156,2.215,9.886,9.419,2.06,2.284
2026-05-28,1.683,9.21,1.645,2.453,3.0,1.208,1.149,2.226,9.661,9.216,2.058,2.191
2026-05-29,1.715,9.328,1.66,2.521,2.988,1.206,1.144,2.235,9.83,9.385,2.101,2.247
2026-06-01,1.591,9.385,1.705,2.45,2.999,1.207,1.166,2.273,9.85,9.398,2.03,2.132
2026-06-02,1.635,9.28,1.764,2.408,2.97,1.221,1.179,2.355,9.748,9.3,1.963,2.038
2026-06-03,1.67,9.273,1.735,2.476,2.992,1.226,1.18,2.577,9.737,9.28,2.036,2.074
2026-06-04,1.686,9.285,1.679,2.469,2.98,1.213,1.17,2.31,9.745,9.301,2.036,2.075
2026-06-05,1.688,9.25,1.647,2.481,2.958,1.207,1.159,2.202,9.737,9.263,2.051,2.115
2026-06-08,1.607,8.993,1.572,2.315,2.91,1.184,1.16,2.116,9.44,9.0,1.88,1.946
