日期,159915,159941,159952,510310,512890,513100,518800
2023-05-15,2.192,0.709,1.328,3.49,0.959,0.943,4.59
2023-05-16,2.242,0.714,1.357,3.554,0.953,0.947,4.597
2023-05-17,2.23,0.72,1.351,3.526,0.944,0.954,4.574
2023-05-18,2.233,0.728,1.354,3.516,0.949,0.965,4.564
2023-05-19,2.212,0.748,1.341,3.506,0.952,0.992,4.54
2023-05-22,2.216,0.745,1.343,3.506,0.939,0.985,4.558
2023-05-23,2.216,0.751,1.342,3.524,0.941,0.993,4.551
2023-05-24,2.181,0.742,1.324,3.466,0.924,0.982,4.563
2023-05-25,2.179,0.746,1.321,3.416,0.912,0.987,4.542
2023-05-26,2.183,0.755,1.322,3.408,0.905,1.0,4.525
2023-05-29,2.171,0.777,1.317,3.43,0.926,1.029,4.521
2023-05-30,2.139,0.777,1.297,3.394,0.921,1.032,4.52
2023-05-31,2.149,0.779,1.304,3.396,0.928,1.034,4.59
2023-06-01,2.133,0.775,1.29,3.368,0.918,1.028,4.579
2023-06-02,2.156,0.785,1.306,3.39,0.933,1.041,4.593
2023-06-05,2.173,0.789,1.32,3.426,0.93,1.048,4.577
2023-06-06,2.14,0.792,1.299,3.412,0.939,1.05,4.564
2023-06-07,2.105,0.792,1.276,3.384,0.931,1.05,4.579
2023-06-08,2.075,0.782,1.256,3.362,0.941,1.036,4.553
2023-06-09,2.073,0.788,1.257,3.392,0.947,1.045,4.574
2023-06-12,2.08,0.795,1.262,3.404,0.949,1.055,4.581
2023-06-13,2.093,0.811,1.274,3.406,0.938,1.079,4.592
2023-06-14,2.115,0.818,1.282,3.432,0.936,1.089,4.584
2023-06-15,2.114,0.824,1.279,3.452,0.931,1.093,4.562
2023-06-16,2.185,0.828,1.323,3.512,0.935,1.098,4.566
2023-06-19,2.211,0.826,1.339,3.54,0.933,1.097,4.574
2023-06-20,2.203,0.827,1.338,3.506,0.916,1.096,4.578
2023-06-21,2.206,0.829,1.335,3.494,0.911,1.1,4.574
