入场日期,累计收益,年化收益,最大回撤,夏普比率,水下最长天数,持有天数
2024-12-27,1.059068208051397,0.7567964244838163,-0.16767473118279574,2.600966397669345,76,323
2024-12-30,1.0739351265210848,0.7698100327877828,-0.16767473118279586,2.6446394917083444,76,322
2024-12-31,1.1030385480646943,0.7924628542531675,-0.16767473118279574,2.724997519042218,76,321
2025-01-02,1.1159485452903835,0.8044101784193545,-0.16767473118279574,2.764394491995389,76,320
2025-01-03,1.0979185515995349,0.7955724160243973,-0.16767473118279574,2.729071307349206,76,319
2025-01-06,1.1107655727360903,0.8076044335969059,-0.16767473118279574,2.7686274025513207,76,318
2025-01-07,1.0652367766794724,0.779861163710529,-0.16767473118279574,2.670791693891206,76,317
2025-01-08,1.0776854612887483,0.7916775054121039,-0.16767473118279574,2.7095615369636015,76,316
2025-01-09,1.099196212105991,0.8098493544994287,-0.16767473118279574,2.772077292652948,76,315
2025-01-10,1.1068949757200701,0.8186070814649993,-0.16767473118279563,2.7992823506440674,76,314
2025-01-13,1.116137165988055,0.8285177208295789,-0.16767473118279574,2.830616317030568,76,313
2025-01-14,1.110950555287102,0.8284304020021653,-0.16767473118279586,2.8257675389836803,76,312
2025-01-15,1.1290404413904187,0.8446923245457023,-0.16767473118279574,2.8804738413952533,76,311
2025-01-16,1.1171775480755617,0.839963227745528,-0.16767473118279574,2.8592628362632815,76,310
2025-01-17,1.1102609275330049,0.8386842580257223,-0.16767473118279574,2.8501318751013627,76,309
2025-01-20,1.1044172338095923,0.838148542978832,-0.16767473118279574,2.8436168277144844,76,308
2025-01-21,1.1085388278696038,0.8447575484820735,-0.16767473118279563,2.862498853037136,76,307
2025-01-22,1.1085388278696038,0.848452856863098,-0.16767473118279563,2.870877804788518,76,306
2025-01-23,1.0901176829569725,0.8388000744016311,-0.16767473118279586,2.83292150360847,76,305
2025-01-24,1.0880907383800014,0.8410068159923356,-0.16767473118279574,2.8360124916060947,76,304
2025-01-27,1.0776805079377718,0.8370666530273543,-0.16767473118279574,2.817657513223571,76,303
2025-02-05,1.083040535046286,0.8447316450093882,-0.16767473118279574,2.840089345635395,76,302
2025-02-06,1.0063701503893565,0.7913537239770605,-0.16767473118279574,2.6669284835728826,76,301
2025-02-07,1.0179658541638683,0.8035475762532314,-0.16767473118279574,2.706068846805216,76,300
2025-02-10,1.01230800597462,0.802837282542453,-0.16767473118279574,2.6990605329731374,76,299
2025-02-11,0.9820523777780081,0.7834121378764733,-0.16767473118279574,2.6290174168356866,76,298
2025-02-12,0.9621836874782921,0.7716795278351709,-0.16767473118279574,2.584502927394739,76,297
2025-02-13,0.9759892013394118,0.7857332727500541,-0.16767473118279563,2.6302347544889644,76,296
2025-02-14,0.9663649008153827,0.7817995133414033,-0.16767473118279586,2.612185060672755,76,295
2025-02-17,0.9559451019465652,0.7771917192367024,-0.16767473118279574,2.591866550759994,76,294
2025-02-18,0.989377486658003,0.8068295357350206,-0.16767473118279574,2.6952657755403,76,293
2025-02-19,0.9708645916639296,0.7959442191850987,-0.16767473118279574,2.653598295231023,76,292
2025-02-20,0.9580202179989477,0.7894009106133515,-0.16767473118279574,2.6266314072810313,76,291
2025-02-21,0.9518080372196822,0.7880506900064312,-0.16767473118279574,2.6174434887783486,76,290
2025-02-24,0.9683522175223076,0.804884903489743,-0.16767473118279574,2.6725875489340574,76,289
2025-02-25,0.9843046443189793,0.8214082746982738,-0.16767473118279574,2.7264199336879686,76,288
2025-02-26,1.0059811629642441,0.8427130961447227,-0.16767473118279574,2.7975439834215856,76,287
2025-02-27,0.9825193949763595,0.8276115850094004,-0.16767473118279574,2.741983021300965,76,286
2025-02-28,0.9923782165607753,0.8395334243750419,-0.16767473118279574,2.7789029738272975,76,285
2025-03-03,1.071024725109229,0.9079139039175688,-0.16767473118279574,3.034636019682918,76,284
2025-03-04,1.046026283673371,0.8917066777915579,-0.16767473118279574,2.974775153293107,76,283
2025-03-05,1.0507866984795,0.8999293898461325,-0.16767473118279574,2.998236007645984,76,282
2025-03-06,1.0507866984795,0.9042738742023957,-0.16767473118279574,3.007961790327539,76,281
2025-03-07,1.011474493396824,0.8756986976269241,-0.16767473118279563,2.9088485562285493,76,280
2025-03-10,1.0417926446349624,0.9055068266577924,-0.16767473118279574,3.0109319623492143,76,279
2025-03-11,1.0361764668226994,0.9051685191463001,-0.16767473118279574,3.0043503813443113,76,278
2025-03-12,1.0483841351095764,0.9200196843861492,-0.16767473118279574,3.051052356103955,76,277
2025-03-13,1.0417926446349624,0.9189077704742505,-0.16767473118279574,3.0417188316901473,76,276
2025-03-14,1.0265762431768457,0.910321263859625,-0.16767473118279574,3.0072201990902,76,275
2025-03-17,0.9968138466788223,0.8889605300590318,-0.16767473118279574,2.9312277842271555,76,274
2025-03-18,0.995617612533741,0.892319465495568,-0.16767473118279574,2.937365548186134,76,273
2025-03-19,0.9807847181340503,0.8836968277277644,-0.16767473118279563,2.903001544868278,76,272
2025-03-20,0.9595204116011407,0.8692481736751381,-0.16767473118279574,2.8496234960690723,76,271
2025-03-21,0.9575053325823084,0.8717855499734066,-0.16767473118279574,2.8529819433919457,76,270
2025-03-24,0.9670414524487381,0.8847136326989253,-0.16767473118279574,2.892289983230003,76,269
2025-03-25,0.965300707800556,0.8876038769872434,-0.16767473118279563,2.8967020610891283,76,268
2025-03-26,0.967041452448737,0.8936823659975937,-0.16767473118279574,2.911967179670028,76,267
2025-03-27,0.9609622956420518,0.8926753470856228,-0.16767473118279574,2.903101916165249,76,266
2025-03-28,0.956068525967084,0.8927347360700641,-0.16767473118279574,2.8978193513470583,76,265
2025-03-31,0.9205446524773389,0.8644102472080497,-0.16767473118279586,2.8011428731050607,76,264
2025-04-01,0.9002764972743516,0.8499298408659604,-0.16767473118279574,2.7482505552601832,76,263
2025-04-02,0.888426700522642,0.8431554269303965,-0.16767473118279574,2.720534587502744,76,262
2025-04-03,0.8956805802941763,0.8543301177268043,-0.16767473118279574,2.753251033506651,76,261
2025-04-07,0.878311079628951,0.842230228815672,-0.16767473118279563,2.708258865165865,76,260
2025-04-08,0.9375801656082252,0.9032502913610805,-0.16767473118279586,2.923639724915274,76,259
2025-04-09,0.924150007059602,0.8950851090928016,-0.16767473118279574,2.8909705993588823,76,258
2025-04-10,0.9002764972743533,0.8766891610404224,-0.16767473118279563,2.825489871508318,76,257
2025-04-11,0.8599579562936586,0.8420106671750989,-0.16767473118279563,2.7098531448198804,76,256
2025-04-14,0.8320828817390034,0.8190793544941799,-0.16767473118279574,2.630469556422382,76,255
2025-04-15,0.8185804284001312,0.810036676465141,-0.16767473118279574,2.5955416500005204,76,254
2025-04-16,0.819076969131437,0.8147800485883001,-0.16767473118279574,2.6062731328697826,76,253
2025-04-17,0.7759214712631988,0.7759214712631988,-0.16767473118279574,2.4788049514225263,76,252
2025-04-18,0.7613666621133874,0.7653436235693887,-0.16767473118279574,2.4392375265397663,76,251
2025-04-21,0.7571856519699047,0.76512794095007,-0.16767473118279563,2.4336401938818484,76,250
2025-04-22,0.7251085964380881,0.7364794552921137,-0.16767473118279574,2.337497646854954,76,249
2025-04-23,0.6693483837243523,0.683202813547142,-0.16767473118279574,2.1685522194434785,58,248
2025-04-24,0.7766318398517038,0.7974218666160515,-0.16767473118279574,2.600834201172561,58,247
2025-04-25,0.7574174095077502,0.7817529374866599,-0.16767473118279574,2.543615919758735,58,246
2025-04-28,0.7695536253503021,0.7986453904653665,-0.16767473118279574,2.5967954972942304,58,245
2025-04-29,0.7849616609360732,0.819194021008141,-0.16767473118279574,2.6627036779377056,58,244
2025-04-30,0.7726139149777538,0.8105982064090971,-0.16767473118279574,2.6285806112574934,58,243
2025-05-06,0.7835281486933179,0.8266840546177272,-0.16767473118279574,2.6783885989681973,58,242
2025-05-07,0.750491171687832,0.7958022468283532,-0.16767473118279574,2.5732811861189444,58,241
2025-05-08,0.7370276103360403,0.785652958949862,-0.16767473118279574,2.534297317491235,58,240
2025-05-09,0.7632312821076845,0.8184730043260715,-0.16767473118279574,2.643568737058656,58,239
2025-05-12,0.7693186560732674,0.8297126207221532,-0.16767473118279563,2.6761882776961046,58,238
2025-05-13,0.8064992948600549,0.875397588010765,-0.16767473118279574,2.8321922044205197,58,237
2025-05-14,0.8173402617140977,0.8924531914213507,-0.16767473118279574,2.884499006365551,58,236
2025-05-15,0.831075827798236,0.9129808264524248,-0.16767473118279563,2.9487175063008464,58,235
2025-05-16,0.8868222598255142,0.9812581563501352,-0.16767473118279574,3.1900704999566094,58,234
2025-05-19,0.857868606180239,0.9541227523690119,-0.16767473118279586,3.095460073214583,58,233
2025-05-20,0.8746818967339041,0.9790457121223812,-0.16767473118279574,3.1747940048837684,58,232
2025-05-21,0.8543049195954939,0.9613777987405052,-0.16767473118279563,3.110190110443914,58,231
2025-05-22,0.87226139073425,0.9880116612435681,-0.16767473118279574,3.1952055896049583,58,230
2025-05-23,0.8844268318696222,1.0082481380725072,-0.16767473118279586,3.257324220883206,58,229
2025-05-26,0.8905690314519881,1.0216573254995813,-0.16767473118279574,3.2955037638368747,58,228
2025-05-27,0.879541733147992,1.0148091225152718,-0.16767473118279574,3.2656968949513465,58,227
2025-05-28,0.8710534801595811,1.01088925457471,-0.16767473118279574,3.2455435197995595,58,226
2025-05-29,0.8495745499026457,0.9912255757335235,-0.16767473118279574,3.1748702324168705,58,225
2025-05-30,0.8251308333841096,0.9676858035946487,-0.16767473118279574,3.092290519836241,58,224
2025-06-03,0.8638386209815869,1.02103350039891,-0.16767473118279586,3.2721907579193372,58,223
2025-06-04,0.8566791896589956,1.0186111273132075,-0.16767473118279563,3.2568480887958384,58,222
2025-06-05,0.8413542185697451,1.0059890215560507,-0.16767473118279574,3.208554148266801,58,221
2025-06-06,0.846042580679407,1.0182166361076623,-0.16767473118279574,3.241967961045032,58,220
2025-06-09,0.8507548782688898,1.030646626081261,-0.16767473118279574,3.275863900754126,58,219
2025-06-10,0.846042580679407,1.031260630970824,-0.16767473118279574,3.2703513743844663,58,218
2025-06-11,0.846042580679407,1.0379049592944893,-0.16767473118279574,3.2846434261156197,58,217
2025-06-12,0.839018956402884,1.035559994255559,-0.16767473118279574,3.269420132178656,58,216
2025-06-13,0.8460425806794067,1.0514458401502442,-0.16767473118279574,3.3142968519354485,58,215
2025-06-16,0.8662373836855528,1.0848868966447163,-0.16767473118279574,3.4188926506120927,58,214
2025-06-17,0.8507548782688898,1.0715723720741712,-0.16767473118279574,3.3683877194618597,58,213
2025-06-18,0.843695419101939,1.0692797604415771,-0.16767473118279574,3.3530489581847127,58,212
2025-06-19,0.8495745499026452,1.0843340202836012,-0.16767473118279574,3.3943792204136796,58,211
2025-06-20,0.8602520168360159,1.1061346873270748,-0.16767473118279574,3.4579994957027553,58,210
